0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:26 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:27 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:28 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:29 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:29 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:32 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817853
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:41 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:43 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817853
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:51 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:55 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:57 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:57 +0700] "GET /luceneweb/Logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:10:57 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:11:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:11:10 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:11:12 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:11:13 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817613
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:11:23 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:11:24 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:17 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:18 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:18 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:19 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:23 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:23 +0700] "GET /luceneweb/Logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:23 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:23 +0700] "GET /luceneweb/results.jsp?query=&maxresults=10 HTTP/1.1" 200 4083
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:27 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:36 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:36 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:42 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:43 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:43 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:44 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:44 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:12:47 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:13 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817883
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:13 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:20 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817793
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:21 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:43 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:47 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:47 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:47 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:48 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:56 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:59 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:13:59 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:00 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:00 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:01 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:01 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:01 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:01 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819563
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:05 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1819583
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:06 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:14 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817793
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:14:16 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817793
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:15:50 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817793
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817813
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:03 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:11 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817793
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:11 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:49 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:50 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:52 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:53 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:16:54 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:03 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:04 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:05 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /luceneweb/Logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /luceneweb/ HTTP/1.1" 200 4219
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:07 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:13 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:15 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:16 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:26 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817703
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:26 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:59 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817793
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:17:59 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:18:04 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10&startat=10 HTTP/1.1" 200 1540757
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:18:17 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10&startat=10 HTTP/1.1" 200 1540757
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:18:17 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:18:18 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10&startat=20 HTTP/1.1" 200 1784756
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:11 +0700] "GET /luceneweb/Logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:12 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817870
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:12 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:22 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:22 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:32 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817868
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:32 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:35 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817868
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:35 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:37 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:37 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:41 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:41 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:41 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:41 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:42 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:42 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:42 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:44 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:44 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:46 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:46 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:50 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:50 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:51 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:51 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:51 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:51 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:51 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:19:54 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:20:05 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:20:05 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:20:06 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817869
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:20:06 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817893
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817893
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:03 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817893
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:03 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /luceneweb/Logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817948
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817948
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817948
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:45 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:46 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817948
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:46 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:46 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817948
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:21:46 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:22:21 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817921
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:23:22 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817937
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:23:22 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:01 +0700] "GET /luceneweb/Logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:01 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:02 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:03 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:03 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:03 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817954
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:03 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:09 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817956
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:09 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:10 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817956
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:25:10 +0700] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:26:17 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1818034
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:26:17 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1818034
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:26:17 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1818034
0:0:0:0:0:0:0:1 - - [12/Nov/2017:19:26:54 +0700] "GET /luceneweb/results.jsp?query=ku&maxresults=10 HTTP/1.1" 200 1817994
